Year,Month,Product,State,Requirement(in' MT),Availability(in' MT)
2013-14,December,NPK,Gujarat,"41,000.000 ","19,553.520 "
2013-14,December,SSP,Gujarat,"22,000.000 ","2,442.100 "
2013-14,December,TSP,Gujarat,0.000 ,"6,313.850 "
2013-14,December,UREA,Gujarat,"2,35,000.000 ","16,258.363 "
2013-14,December,DAP,Harayana,50000.00,"4,090.871 "
2013-14,December,MAP,Harayana,0.000 ,0.000 
2013-14,December,MOP,Harayana,"2,000.000 ","4,418.450 "
2013-14,December,NPK,Harayana,"5,000.000 ",516.150 
2013-14,December,SSP,Harayana,"20,000.000 ","2,659.950 "
2013-14,December,TSP,Harayana,0.000 ,0.000 
2013-14,December,UREA,Harayana,"3,35,000.000 ","31,499.400 "
2013-14,December,DAP,Himachal Pradesh,0.000 ,0.000 
2013-14,December,MAP,Himachal Pradesh,0.000 ,0.000 
2013-14,December,MOP,Himachal Pradesh,"2,500.000 ","2,239.900 "
2013-14,December,NPK,Himachal Pradesh,"5,000.000 ",99.900 
2013-14,December,SSP,Himachal Pradesh,"2,000.000 ",61.500 
2013-14,December,TSP,Himachal Pradesh,0.000 ,0.000 
2013-14,December,UREA,Himachal Pradesh,"10,000.000 ",168.850 
2013-14,December,DAP,Jammu & Kashmir,"5,270.000 ","8,261.950 "
2013-14,December,MAP,Jammu & Kashmir,0.000 ,0.000 
2013-14,December,MOP,Jammu & Kashmir,"3,680.000 ","2,981.050 "
2013-14,December,NPK,Jammu & Kashmir,0.000 ,0.000 
2013-14,December,SSP,Jammu & Kashmir,800.000 ,0.000 
2013-14,December,TSP,Jammu & Kashmir,0.000 ,0.000 
2013-14,December,UREA,Jammu & Kashmir,"9,320.000 ","3,251.500 "
2013-14,December,DAP,Jharkhand,"10,000.000 ","5,358.200 "
2013-14,December,MAP,Jharkhand,0.000 ,0.000 
2013-14,December,MOP,Jharkhand,"2,500.000 ","2,307.200 "
2013-14,December,NPK,Jharkhand,"7,500.000 ","1,711.900 "
2013-14,December,SSP,Jharkhand,"20,000.000 ",407.650 
2013-14,December,TSP,Jharkhand,0.000 ,0.000 
2013-14,December,UREA,Jharkhand,"27,300.000 ","16,948.350 "
2013-14,December,DAP,Karnataka,"36,000.000 ","35,716.564 "
2013-14,December,MAP,Karnataka,0.000 ,0.000 
2013-14,December,MOP,Karnataka,"41,000.000 ","11,399.503 "
2013-14,December,NPK,Karnataka,"1,11,000.000 ","1,16,971.432 "
2013-14,December,SSP,Karnataka,"15,800.000 ","1,990.650 "
2013-14,December,TSP,Karnataka,0.000 ,"11,905.400 "
2013-14,December,UREA,Karnataka,"95,000.000 ","58,489.790 "
2013-14,December,DAP,Kerala,"1,500.000 ","1,344.700 "
2013-14,December,MAP,Kerala,0.000 ,0.000 
2013-14,December,MOP,Kerala,"20,000.000 ","2,701.525 "
2013-14,December,NPK,Kerala,"21,000.000 ","15,060.911 "
2013-14,December,SSP,Kerala,"6,000.000 ",0.000 
2013-14,December,TSP,Kerala,0.000 ,"3,156.750 "
2013-14,December,UREA,Kerala,"21,000.000 ","3,645.800 "
2013-14,December,DAP,Lakshadweep,0.000,0.000
2013-14,December,MAP,Lakshadweep,0.000,0.000
2013-14,December,MOP,Lakshadweep,0.000,0.000
2013-14,December,NPK,Lakshadweep,0.000,0.000
2013-14,December,SSP,Lakshadweep,0.000,0.000
2013-14,December,TSP,Lakshadweep,0.000,0.000
2013-14,December,UREA,Lakshadweep,0.000,0.000
2013-14,December,DAP,Madhya Pradesh,"35,000.000 ","1,05,813.650 "
2013-14,December,MAP,Madhya Pradesh,0.000 ,0.000 
2013-14,December,MOP,Madhya Pradesh,"6,000.000 ","17,954.100 "
2013-14,December,NPK,Madhya Pradesh,"16,000.000 ","17,223.762 "
2013-14,December,SSP,Madhya Pradesh,"1,04,700.000 ","1,86,349.501 "
2013-14,December,TSP,Madhya Pradesh,0.000 ,"8,443.850 "
2013-14,December,UREA,Madhya Pradesh,"3,50,000.000 ","83,568.500 "
2013-14,December,DAP,Maharastra,"82,600.000 ","1,00,632.987 "
2013-14,December,MAP,Maharastra,0.000 ,0.000 
2013-14,December,MOP,Maharastra,"38,100.000 ","34,703.167 "
2013-14,December,NPK,Maharastra,"1,45,700.000 ","1,03,218.535 "
2013-14,December,SSP,Maharastra,"1,16,300.000 ","28,418.661 "
2013-14,December,TSP,Maharastra,0.000 ,0.000 
2013-14,December,UREA,Maharastra,"2,16,400.000 ","76,795.564 "
2013-14,December,DAP,Manipur,"1,000.000 ",0.000 
2013-14,December,MAP,Manipur,0.000 ,0.000 
2013-14,December,MOP,Manipur,500.000 ,0.000 
2013-14,December,NPK,Manipur,0.000 ,0.000 
2013-14,December,SSP,Manipur,"1,000.000 ",0.000 
2013-14,December,TSP,Manipur,0.000 ,0.000 
2013-14,December,UREA,Manipur,"1,500.000 ",0.000 
2013-14,December,DAP,Megalaya,"1,000.000 ",200.000 
2013-14,December,MAP,Megalaya,0.000 ,0.000 
2013-14,December,MOP,Megalaya,400.000 ,0.000 
2013-14,December,NPK,Megalaya,0.000 ,0.000 
2013-14,December,SSP,Megalaya,"1,000.000 ",0.000 
2013-14,December,TSP,Megalaya,0.000 ,0.000 
2013-14,December,UREA,Megalaya,"1,000.000 ",0.000 
2013-14,December,DAP,Mizoram,0.000,0.000
2013-14,December,MAP,Mizoram,0.000,0.000
2013-14,December,MOP,Mizoram,0.000,0.000
2013-14,December,NPK,Mizoram,0.000,0.000
2013-14,December,SSP,Mizoram,0.000,0.000
2013-14,December,TSP,Mizoram,0.000,0.000
2013-14,December,UREA,Mizoram,0.000,0.000
2013-14,December,DAP,Nagaland,100.000 ,20.000 
2013-14,December,MAP,Nagaland,0.000 ,0.000 
2013-14,December,MOP,Nagaland,50.000 ,0.000 
2013-14,December,NPK,Nagaland,50.000 ,0.000 
2013-14,December,SSP,Nagaland,50.000 ,0.000 
2013-14,December,TSP,Nagaland,0.000 ,0.000 
2013-14,December,UREA,Nagaland,200.000 ,0.000 
2013-14,December,DAP,Odisha,"10,600.000 ","11,377.550 "
2013-14,December,MAP,Odisha,0.000 ,0.000 
2013-14,December,MOP,Odisha,"9,500.000 ","11,751.250 "
2013-14,December,NPK,Odisha,"24,580.000 ","14,154.050 "
2013-14,December,SSP,Odisha,"17,220.000 ","4,069.500 "
2013-14,December,TSP,Odisha,0.000 ,0.000 
2013-14,December,UREA,Odisha,"33,320.000 ","29,684.300 "
2013-14,December,DAP,Pondicherry,500.000 ,100.000 
2013-14,December,MAP,Pondicherry,0.000 ,0.000 
2013-14,December,MOP,Pondicherry,300.000 ,12.000 
2013-14,December,NPK,Pondicherry,"2,000.000 ",565.000 
2013-14,December,SSP,Pondicherry,300.000 ,50.000 
2013-14,December,TSP,Pondicherry,0.000 ,0.000 
2013-14,December,UREA,Pondicherry,"2,100.000 ",71.000 
2013-14,December,DAP,Punjab,"10,000.000 ","53,812.800 "
2013-14,December,MAP,Punjab,0.000 ,0.000 
2013-14,December,MOP,Punjab,"2,000.000 ","8,209.450 "
2013-14,December,NPK,Punjab,"2,500.000 ",394.950 
2013-14,December,SSP,Punjab,"12,000.000 ","6,326.650 "
2013-14,December,TSP,Punjab,0.000 ,"3,355.300 "
2013-14,December,UREA,Punjab,"3,00,000.000 ","35,700.900 "
2013-14,December,DAP,Rajasthan,"15,480.000 ","19,521.880 "
2013-14,December,MAP,Rajasthan,0.000 ,0.000 
2013-14,December,MOP,Rajasthan,600.000 ,"2,593.600 "
2013-14,December,NPK,Rajasthan,"2,910.000 ",193.656 
2013-14,December,SSP,Rajasthan,"31,760.000 ","11,219.250 "
2013-14,December,TSP,Rajasthan,0.000 ,"3,526.250 "
2013-14,December,UREA,Rajasthan,"2,80,000.000 ","51,584.400 "
2013-14,December,DAP,Sikkim,0.000,0.000
2013-14,December,MAP,Sikkim,0.000,0.000
2013-14,December,MOP,Sikkim,0.000,0.000
2013-14,December,NPK,Sikkim,0.000,0.000
2013-14,December,SSP,Sikkim,0.000,0.000
2013-14,December,TSP,Sikkim,0.000,0.000
2013-14,December,UREA,Sikkim,0.000,0.000
2013-14,December,DAP,Tamil Nadu,"32,200.000 ","17,217.350 "
2013-14,December,MAP,Tamil Nadu,0.000 ,0.000 
2013-14,December,MOP,Tamil Nadu,"49,580.000 ","1,456.583 "
2013-14,December,NPK,Tamil Nadu," 78,880.000 ","39,590.970 "
2013-14,December,SSP,Tamil Nadu,"25,090.000 ","3,553.650 "
2013-14,December,TSP,Tamil Nadu,0.000 ,0.000 
2013-14,December,UREA,Tamil Nadu,"1,11,900.000 ","5,378.700 "
2013-14,December,DAP,Tripura,"1,000.000 ",189.800 
2013-14,December,MAP,Tripura,0.000 ,0.000 
2013-14,December,MOP,Tripura,"2,600.000 ",0.000 
2013-14,December,NPK,Tripura,0.000 ,127.650 
2013-14,December,SSP,Tripura,"5,300.000 ","1,245.850 "
2013-14,December,TSP,Tripura,0.000 ,0.000 
2013-14,December,UREA,Tripura,"5,300.000 ",0.000 
2013-14,December,DAP,Uttar Pradesh,"1,00,000.000 ","1,53,790.150 "
2013-14,December,MAP,Uttar Pradesh,0.000 ,0.000 
2013-14,December,MOP,Uttar Pradesh,"20,000.000 ","18,184.050 "
2013-14,December,NPK,Uttar Pradesh,"1,00,000.000 ","26,057.800 "
2013-14,December,SSP,Uttar Pradesh,"1,00,000.000 ","16,920.554 "
2013-14,December,TSP,Uttar Pradesh,0.000 ,"16,125.250 "
2013-14,December,UREA,Uttar Pradesh,"8,25,000.000 ","3,28,685.150 "
2013-14,December,DAP,Uttaranchal,"3,000.000 ","1,312.900 "
2013-14,December,UREA,Uttaranchal,0.000 ,0.000 
2013-14,December,MOP,Uttaranchal,500.000 ,25.000 
2013-14,December,NPK,Uttaranchal,"6,000.000 ","2,806.900 "
2013-14,December,SSP,Uttaranchal,"2,000.000 ",0.000 
2013-14,December,TSP,Uttaranchal,0.000 ,0.000 
2013-14,December,UREA,Uttaranchal,"30,000.000 ","7,050.800 "
2013-14,December,DAP,West Bengal,"44,500.000 ","22,408.500 "
2013-14,December,MAP,West Bengal,0.000 ,0.000 
2013-14,December,MOP,West Bengal,"42,200.000 ","25,822.250 "
2013-14,December,NPK,West Bengal,"1,15,000.000 ","69,461.350 "
2013-14,December,SSP,West Bengal,"56,800.000 ","10,752.350 "
2013-14,December,TSP,West Bengal,0.000 ,"7,377.550 "
2013-14,December,UREA,West Bengal,"1,67,500.000 ","69,542.688 "
2013-14,January,DAP,Andaman & Nicobar,0.000,0.000
2013-14,January,MAP,Andaman & Nicobar,0.000,0.000
2013-14,January,MOP,Andaman & Nicobar,0.000,0.000
2013-14,January,NPK,Andaman & Nicobar,0.000,0.000
2013-14,January,SSP,Andaman & Nicobar,0.000,0.000
2013-14,January,TSP,Andaman & Nicobar,0.000,0.000
2013-14,January,UREA,Andaman & Nicobar,500.000,0.000
2013-14,January,DAP,Andhra Pradesh,"50,000.000","51,462.550"
2013-14,January,MAP,Andhra Pradesh,0.000,0.000
2013-14,January,MOP,Andhra Pradesh,"50,000.000","16,084.290"
2013-14,January,NPK,Andhra Pradesh,"1,80,000.000","1,14,366.308"
2013-14,January,SSP,Andhra Pradesh,"1,00,000.000","6,261.586"
2013-14,January,TSP,Andhra Pradesh,0.000,0.000
2013-14,January,UREA,Andhra Pradesh,"3,00,000.000","1,39,335.900"
2013-14,January,DAP,Arunachal Pradesh,50.000,0.000
2013-14,January,MAP,Arunachal Pradesh,0.000,0.000
2013-14,January,MOP,Arunachal Pradesh,50.000,0.000
2013-14,January,NPK,Arunachal Pradesh,0.000,0.000
2013-14,January,SSP,Arunachal Pradesh,100.000,0.000
2013-14,January,TSP,Arunachal Pradesh,0.000,0.000
2013-14,January,UREA,Arunachal Pradesh,100.000,0.000
2013-14,January,DAP,Assam,"8,050.000","3,548.600"
2013-14,January,MAP,Assam,0.000,0.000
2013-14,January,MOP,Assam,"14,950.000","11,985.900"
2013-14,January,NPK,Assam,"4,600.000",552.550
2013-14,January,SSP,Assam,"18,400.000","2,296.350"
2013-14,January,TSP,Assam,0.000,0.000
2013-14,January,UREA,Assam,"46,000.000","5,299.350"
2013-14,January,DAP,Bihar,"25,000.000","42,475.650"
2013-14,January,MAP,Bihar,0.000,0.000
2013-14,January,MOP,Bihar,"6,550.000","17,776.650"
2013-14,January,NPK,Bihar,"15,000.000","15,617.300"
2013-14,January,SSP,Bihar,"15,000.000","6,912.250"
2013-14,January,TSP,Bihar,0.000,"7,673.750"
2013-14,January,UREA,Bihar,"2,00,000.000","34,435.500"
2013-14,January,DAP,Chandigarh,0.000,0.000
2013-14,January,MAP,Chandigarh,0.000,0.000
2013-14,January,MOP,Chandigarh,0.000,0.000
2013-14,January,NPK,Chandigarh,0.000,0.000
2013-14,January,SSP,Chandigarh,0.000,121.150
2013-14,January,TSP,Chandigarh,0.000,0.000
2013-14,January,UREA,Chandigarh,0.000,0.000
2013-14,January,DAP,Chattishgarh,"22,000.000","45,355.200"
2013-14,January,MAP,Chattishgarh,0.000,0.000
2013-14,January,MOP,Chattishgarh,"8,000.000","24,044.400"
2013-14,January,NPK,Chattishgarh,"18,000.000","6,666.550"
2013-14,January,SSP,Chattishgarh,"25,000.000","22,700.705"
2013-14,January,TSP,Chattishgarh,0.000,"3,858.250"
2013-14,January,UREA,Chattishgarh,"45,000.000","17,190.700"
2013-14,January,DAP,Dadra & Nagar Haveli,40.000,23.450
2013-14,January,MAP,Dadra & Nagar Haveli,0.000,0.000
2013-14,January,MOP,Dadra & Nagar Haveli,0.000,0.000
2013-14,January,NPK,Dadra & Nagar Haveli,0.000,0.000
2013-14,January,SSP,Dadra & Nagar Haveli,0.000,0.000
2013-14,January,TSP,Dadra & Nagar Haveli,0.000,0.000
2013-14,January,UREA,Dadra & Nagar Haveli,60.000,10.950
2013-14,January,DAP,Daman & Diu,0.000,0.000
2013-14,January,MAP,Daman & Diu,0.000,0.000
2013-14,January,MOP,Daman & Diu,0.000,0.000
2013-14,January,NPK,Daman & Diu,0.000,0.000
2013-14,January,SSP,Daman & Diu,0.000,0.000
2013-14,January,TSP,Daman & Diu,0.000,0.000
2013-14,January,UREA,Daman & Diu,0.000,0.000
2013-14,January,DAP,Delhi,50.000,0.000
2013-14,January,MAP,Delhi,0.000,0.000
2013-14,January,MOP,Delhi,150.000,0.000
2013-14,January,NPK,Delhi,0.000,0.000
2013-14,January,SSP,Delhi,50.000,0.000
2013-14,January,TSP,Delhi,0.000,0.000
2013-14,January,UREA,Delhi,400.000,0.000
2013-14,January,DAP,Goa,500.000,28.800
2013-14,January,MAP,Goa,0.000,0.000
2013-14,January,MOP,Goa,100.000,0.000
2013-14,January,NPK,Goa,600.000,214.500
2013-14,January,SSP,Goa,0.000,0.000
2013-14,January,TSP,Goa,0.000,0.000
2013-14,January,UREA,Goa,500.000,21.000
2013-14,January,DAP,Gujarat,"20,000.000","29,053.427"
2013-14,January,MAP,Gujarat,0.000,0.000
2013-14,January,MOP,Gujarat,"10,000.000","4,040.650"
2013-14,January,NPK,Gujarat,"29,300.000","17,109.170"
2013-14,January,SSP,Gujarat,"14,000.000","2,542.750"
2013-14,January,TSP,Gujarat,0.000,"6,313.850"
2013-14,January,UREA,Gujarat,"2,20,000.000","6,383.155"
2013-14,January,DAP,Harayana,0.000,"9,888.340"
2013-14,January,MAP,Harayana,0.000,0.000
2013-14,January,MOP,Harayana,"2,000.000","4,418.150"
2013-14,January,NPK,Harayana,"2,000.000",475.250
2013-14,January,SSP,Harayana,"10,000.000","3,847.300"
2013-14,January,TSP,Harayana,0.000,0.000
2013-14,January,UREA,Harayana,"2,00,000.000","6,473.650"
2013-14,January,DAP,Himachal Pradesh,0.000,0.000
2013-14,January,MAP,Himachal Pradesh,0.000,0.000
2013-14,January,MOP,Himachal Pradesh,0.000,"1,188.400"
2013-14,January,NPK,Himachal Pradesh,"2,500.000",173.300
2013-14,January,SSP,Himachal Pradesh,900.000,141.600
2013-14,January,TSP,Himachal Pradesh,0.000,0.000
2013-14,January,UREA,Himachal Pradesh,"7,500.000",176.700
2013-14,January,DAP,Jammu & Kashmir,"5,750.000","4,091.400"
2013-14,January,MAP,Jammu & Kashmir,0.000,0.000
2013-14,January,MOP,Jammu & Kashmir,"3,000.000","2,248.900"
2013-14,January,NPK,Jammu & Kashmir,0.000,0.000
2013-14,January,SSP,Jammu & Kashmir,870.000,0.000
2013-14,January,TSP,Jammu & Kashmir,0.000,0.000
2013-14,January,UREA,Jammu & Kashmir,"14,350.000","1,475.750"
2013-14,January,DAP,Jharkhand,"5,000.000","3,807.000"
2013-14,January,MAP,Jharkhand,0.000,0.000
2013-14,January,MOP,Jharkhand,"1,000.000","2,192.700"
2013-14,January,NPK,Jharkhand,"5,000.000","1,992.300"
2013-14,January,SSP,Jharkhand,"15,000.000",367.650
2013-14,January,TSP,Jharkhand,0.000,0.000
2013-14,January,UREA,Jharkhand,"16,250.000","9,059.750"
2013-14,January,DAP,Karnataka,"46,000.000","34,288.285"
2013-14,January,MAP,Karnataka,0.000,0.000
2013-14,January,MOP,Karnataka,"42,000.000","14,798.968"
2013-14,January,NPK,Karnataka,"1,30,000.000","1,13,958.742"
2013-14,January,SSP,Karnataka,"19,000.000",2150.55
2013-14,January,TSP,Karnataka,0.000,"11,905.400"
2013-14,January,UREA,Karnataka,"1,15,000.000","69,941.752"
2013-14,January,DAP,Kerala,"1,300.000","1,527.500"
2013-14,January,MAP,Kerala,0.000,0.000
2013-14,January,MOP,Kerala,"19,000.000","4,815.000"
2013-14,January,NPK,Kerala,"14,000.000","15,079.084"
2013-14,January,SSP,Kerala,"2,000.000",0.000
2013-14,January,TSP,Kerala,0.000,"3,156.750"
2013-14,January,UREA,Kerala,"15,000.000","5,837.900"
2013-14,January,DAP,Lakshadweep,0.000,0.000
2013-14,January,MAP,Lakshadweep,0.000,0.000
2013-14,January,MOP,Lakshadweep,0.000,0.000
2013-14,January,NPK,Lakshadweep,0.000,0.000
2013-14,January,SSP,Lakshadweep,0.000,0.000
2013-14,January,TSP,Lakshadweep,0.000,0.000
2013-14,January,UREA,Lakshadweep,0.000,0.000
2013-14,January,DAP,Madhya Pradesh,"15,000.000","78,958.000"
2013-14,January,MAP,Madhya Pradesh,0.000,0.000
2013-14,January,MOP,Madhya Pradesh,"2,000.000","14,114.200"
2013-14,January,NPK,Madhya Pradesh,"8,000.000","15,990.150"
2013-14,January,SSP,Madhya Pradesh,"30,400.000","1,53,949.401"
2013-14,January,TSP,Madhya Pradesh,0.000,"8,443.850"
2013-14,January,UREA,Madhya Pradesh,"1,37,500.000","28,591.300"
2013-14,January,DAP,Maharastra,"80,500.000","63,099.637"
2013-14,January,MAP,Maharastra,0.00,0.00
2013-14,January,MOP,Maharastra,"47,000.000","38,691.017"
2013-14,January,NPK,Maharastra,"1,26,600.000","1,26,613.785"
2013-14,January,SSP,Maharastra,"1,08,300.000","27,300.561"
2013-14,January,TSP,Maharastra,0.000,0.000
2013-14,January,UREA,Maharastra,"2,07,200.000","44,972.439"
2013-14,January,DAP,Manipur,"1,000.000",0.000
2013-14,January,MAP,Manipur,0.000,0.000
2013-14,January,MOP,Manipur,500.000,0.000
2013-14,January,NPK,Manipur,0.000,0.000
2013-14,January,SSP,Manipur,"1,000.000",0.000
2013-14,January,TSP,Manipur,0.000,0.000
2013-14,January,UREA,Manipur,"1,500.000",0.000
2013-14,January,DAP,Megalaya,"1,000.000",200.000
2013-14,January,MAP,Megalaya,0.000,0.000
2013-14,January,MOP,Megalaya,300.000,0.000
2013-14,January,NPK,Megalaya,0.000,0.000
2013-14,January,SSP,Megalaya,"1,000.000",0.000
2013-14,January,TSP,Megalaya,0.000,0.000
2013-14,January,UREA,Megalaya,"1,500.000",0.000
2013-14,January,DAP,Mizoram,0.000,0.000
2013-14,January,MAP,Mizoram,0.000,0.000
2013-14,January,MOP,Mizoram,0.000,0.000
2013-14,January,NPK,Mizoram,0.000,0.000
2013-14,January,SSP,Mizoram,200.000,0.000
2013-14,January,TSP,Mizoram,0.000,0.000
2013-14,January,UREA,Mizoram,0.000,0.000
2013-14,January,DAP,Nagaland,100.000,200.000
2013-14,January,MAP,Nagaland,0.000,0.000
2013-14,January,MOP,Nagaland,50.000,0.000
2013-14,January,NPK,Nagaland,50.000,0.000
2013-14,January,SSP,Nagaland,50.000,0.000
2013-14,January,TSP,Nagaland,0.000,0.000
2013-14,January,UREA,Nagaland,200.000,0.000
2013-14,January,DAP,Odisha,"15,510.000","12,518.800"
2013-14,January,MAP,Odisha,0.000,0.000
2013-14,January,MOP,Odisha,"14,910.000","12,000.900"
2013-14,January,NPK,Odisha,"30,780.000","15,273.100"
2013-14,January,SSP,Odisha,"22,920.000","1,672.250"
2013-14,January,TSP,Odisha,0.000,0.000
2013-14,January,UREA,Odisha,"42,490.000","34,703.500"
2013-14,January,DAP,Pondicherry,300.000,0.000
2013-14,January,MAP,Pondicherry,0.000,0.000
2013-14,January,MOP,Pondicherry,500.000,12.000
2013-14,January,NPK,Pondicherry,"2,800.000","1,115.900"
2013-14,January,SSP,Pondicherry,200.000,25.000
2013-14,January,TSP,Pondicherry,0.000,0.000
2013-14,January,UREA,Pondicherry,"3,100.000",13.000
2013-14,January,DAP,Punjab,"10,000.000","18,647.650"
2013-14,January,MAP,Punjab,0.000,0.000
2013-14,January,MOP,Punjab,"2,000.000","10,290.450"
2013-14,January,NPK,Punjab,"2,500.000",128.950
2013-14,January,SSP,Punjab,"12,000.000","7,540.450"
2013-14,January,TSP,Punjab,0.000,"3,355.300"
2013-14,January,UREA,Punjab,"2,75,000.000","6,368.800"
2013-14,January,DAP,Rajasthan,"17,200.000","11,903.905"
2013-14,January,MAP,Rajasthan,0.000,0.000
2013-14,January,MOP,Rajasthan,"1,500.000","3,429.500"
2013-14,January,NPK,Rajasthan,"1,690.000",743.950
2013-14,January,SSP,Rajasthan,"40,010.000","22,608.950"
2013-14,January,TSP,Rajasthan,0.000,"3,526.250"
2013-14,January,UREA,Rajasthan,"3,00,000.000","48,006.170"
2013-14,January,DAP,Sikkim,0.000,0.000
2013-14,January,MAP,Sikkim,0.000,0.000
2013-14,January,MOP,Sikkim,0.000,0.000
2013-14,January,NPK,Sikkim,0.000,0.000
2013-14,January,SSP,Sikkim,0.000,0.000
2013-14,January,TSP,Sikkim,0.000,0.000
2013-14,January,UREA,Sikkim,0.000,0.000
2013-14,January,DAP,Tamil Nadu,"24,800.000","14,255.200"
2013-14,January,MAP,Tamil Nadu,0.000,0.000
2013-14,January,MOP,Tamil Nadu,"34,310.000","3,256.299"
2013-14,January,NPK,Tamil Nadu,"59,400.000","39,566.370"
2013-14,January,SSP,Tamil Nadu,"20,370.000","3,242.800"
2013-14,January,TSP,Tamil Nadu,0.000,0.000
2013-14,January,UREA,Tamil Nadu,"78,770.000","9,511.600"
2013-14,January,DAP,Tripura,"1,000.000",125.250
2013-14,January,MAP,Tripura,0.000,0.000
2013-14,January,MOP,Tripura,"2,600.000",0.000
2013-14,January,NPK,Tripura,0.000,125.250
2013-14,January,SSP,Tripura,"4,450.000",935.000
2013-14,January,TSP,Tripura,0.000,0.000
2013-14,January,UREA,Tripura,"2,650.000",0.000
2013-14,January,DAP,Uttar Pradesh,"50,000.000","2,01,683.910"
2013-14,January,MAP,Uttar Pradesh,0.000,0.000
2013-14,January,MOP,Uttar Pradesh,0.000,"16,082.600"
2013-14,January,NPK,Uttar Pradesh,"50,000.000","43,964.850"
2013-14,January,SSP,Uttar Pradesh,"50,000.000","16,339.954"
2013-14,January,TSP,Uttar Pradesh,0.000,"16,125.250"
2013-14,January,UREA,Uttar Pradesh,"7,75,000.000","1,21,371.700"
2013-14,January,DAP,Uttaranchal,"2,000.000","2,563.950"
2013-14,January,UREA,Uttaranchal,0.000,0.000
2013-14,January,MOP,Uttaranchal,500.000,12.500
2013-14,January,NPK,Uttaranchal,"4,000.000","2,412.800"
2013-14,January,SSP,Uttaranchal,"2,000.000",0.000
2013-14,January,TSP,Uttaranchal,0.000,0.000
2013-14,January,UREA,Uttaranchal,"30,000.000","2,246.150"
2013-14,January,DAP,West Bengal,"53,500.000","18,529.665"
2013-14,January,MAP,West Bengal,0.000,0.000
2013-14,January,MOP,West Bengal,"38,550.000","23,024.350"
2013-14,January,NPK,West Bengal,"98,350.000","56,353.825"
2013-14,January,SSP,West Bengal,"56,500.000","10,689.050"
2013-14,January,TSP,West Bengal,0.000,"7,377.550"
2013-14,January,UREA,West Bengal,"1,53,000.000","52,162.728"
2013-14,February,DAP,Andaman & Nicobar,0.000,0.000
2013-14,February,MAP,Andaman & Nicobar,0.000,0.000
2013-14,February,MOP,Andaman & Nicobar,0.000,0.000
2013-14,February,NPK,Andaman & Nicobar,0.000,0.000
2013-14,February,SSP,Andaman & Nicobar,0.000,0.000
2013-14,February,TSP,Andaman & Nicobar,0.000,0.000
2013-14,February,UREA,Andaman & Nicobar,0.000,0.000
2013-14,February,DAP,Andhra Pradesh,"50,000.000 ",49579.45
2013-14,February,MAP,Andhra Pradesh,0.000,0.000
2013-14,February,MOP,Andhra Pradesh,"50,000.000","23,601.940"
2013-14,February,NPK,Andhra Pradesh,"1,00,000.000","1,18,471.108"
2013-14,February,SSP,Andhra Pradesh,"50,000.000","7,727.886"
2013-14,February,TSP,Andhra Pradesh,0.000,0.000
2013-14,February,UREA,Andhra Pradesh,"2,75,000.000","55,711.550"
2013-14,February,DAP,Arunachal Pradesh,50.000,0.000
2013-14,February,MAP,Arunachal Pradesh,0.000,0.000
2013-14,February,MOP,Arunachal Pradesh,50.000,0.000
2013-14,February,NPK,Arunachal Pradesh,0.000,0.000
2013-14,February,SSP,Arunachal Pradesh,50.000,0.000
2013-14,February,TSP,Arunachal Pradesh,0.000,0.000
2013-14,February,UREA,Arunachal Pradesh,100.000,0.000
2013-14,February,DAP,Assam,"7,350.000","3,319.900"
2013-14,February,MAP,Assam,0.000,0.000
2013-14,February,MOP,Assam,"13,650.000","16,573.000"
2013-14,February,NPK,Assam,"4,200.000","2,178.500"
2013-14,February,SSP,Assam,"16,800.000",143.300
2013-14,February,TSP,Assam,0.000,0.000
2013-14,February,UREA,Assam,"42,000.000","4,133.100"
2013-14,February,DAP,Bihar,"10,000.000","36,334.550"
2013-14,February,MAP,Bihar,0.000,0.000
2013-14,February,MOP,Bihar,"5,000.000","16,606.400"
2013-14,February,NPK,Bihar,"12,000.000","23,705.900"
2013-14,February,SSP,Bihar,"7,500.000","7,632.750"
2013-14,February,TSP,Bihar,0.000,"7,673.750"
2013-14,February,UREA,Bihar,"14,000.000","22,015.000"
2013-14,February,DAP,Chandigarh,0.000,0.000
2013-14,February,MAP,Chandigarh,0.000,0.000
2013-14,February,MOP,Chandigarh,0.000,0.000
2013-14,February,NPK,Chandigarh,0.000,0.000
2013-14,February,SSP,Chandigarh,0.000,0.000
2013-14,February,TSP,Chandigarh,0.000,0.000
2013-14,February,UREA,Chandigarh,0.000,0.000
2013-14,February,DAP,Chattishgarh,"13,000.000","50,083.650"
2013-14,February,MAP,Chattishgarh,0.000,0.000
2013-14,February,MOP,Chattishgarh,"5,000.000","22,845.650"
2013-14,February,NPK,Chattishgarh,"6,000.000","4,826.650"
2013-14,February,SSP,Chattishgarh,"10,000.000","26,033.355"
2013-14,February,TSP,Chattishgarh,0.000,"3,858.250"
2013-14,February,UREA,Chattishgarh,"40,000.000","17,936.500"
2013-14,February,DAP,Dadra & Nagar Haveli,20.000,11.700
2013-14,February,MAP,Dadra & Nagar Haveli,0.000,0.000
2013-14,February,MOP,Dadra & Nagar Haveli,0.000,0.000
2013-14,February,NPK,Dadra & Nagar Haveli,0.000,0.000
2013-14,February,SSP,Dadra & Nagar Haveli,0.000,0.000
2013-14,February,TSP,Dadra & Nagar Haveli,0.000,0.000
